list_name,name,label::english,governorate,district,subdistrict,label::arabic
subdistrict,YE180221,Bani Jamie (Rbe Eadyh),YE18,YE1802,,Bani Jamie (Rbe Eadyh) - بني جامع(ربع عديه)
subdistrict,YE180224,Mur Warubue Alwada,YE18,YE1802,,Mur Warubue Alwada - مور وربع الوادي
subdistrict,YE180259,Rubue Alddus,YE18,YE1802,,Rubue Alddus - ربع الدوس
subdistrict,YE180231,Rubue Alfulu,YE18,YE1802,,Rubue Alfulu - ربع الفلو
subdistrict,YE180222,Rubue Alhudurmaa,YE18,YE1802,,Rubue Alhudurmaa - ربع الحضرمي
subdistrict,YE180321,Jaziruh Kamran,YE18,YE1803,,Jaziruh Kamran - جزيره كمران
subdistrict,YE180421,Alssalif,YE18,YE1804,,Alssalif - الصليف
subdistrict,YE180521,Rubue Alqahm,YE18,YE1805,,Rubue Alqahm - ربع القحم
subdistrict,YE180625,Almaqaeishuh,YE18,YE1806,,Almaqaeishuh - المقاعشـــه
subdistrict,YE180624,Almuhadiluh,YE18,YE1806,,Almuhadiluh - المهادلــــه
subdistrict,YE180623,Alqawzi,YE18,YE1806,,Alqawzi - القوزى
subdistrict,YE180622,Bani Mahdi,YE18,YE1806,,Bani Mahdi - بني مهــــدي
subdistrict,YE180621,Kasharib,YE18,YE1806,,Kasharib - كشـــارب
subdistrict,YE180724,Aleatawih,YE18,YE1807,,Aleatawih - العطاويه
subdistrict,YE180722,Alhashabiruh,YE18,YE1807,,Alhashabiruh - الحشابره
subdistrict,YE180723,Alqibaeih,YE18,YE1807,,Alqibaeih - القباعيه
subdistrict,YE180721,Alzzaydia,YE18,YE1807,,Alzzaydia - الزيدية
subdistrict,YE180822,Almahamiduh,YE18,YE1808,,Almahamiduh - المحامده
subdistrict,YE180823,Bani Albarrih,YE18,YE1808,,Bani Albarrih - بني البره
subdistrict,YE180922,Aljarabih Aleulya,YE18,YE1809,,Aljarabih Aleulya - الجرابح العليا
subdistrict,YE180921,Aljarabih Alssuflaa,YE18,YE1809,,Aljarabih Alssuflaa - الجرابح السفلى
subdistrict,YE181024,Alddamir,YE18,YE1810,,Alddamir - الضامـــــر
subdistrict,YE181025,Alhadarih,YE18,YE1810,,Alhadarih - الحضاريــــه
subdistrict,YE181022,Aljamadi,YE18,YE1810,,Aljamadi - الجمـــــــادى
subdistrict,YE181023,Alkhilafih,YE18,YE1810,,Alkhilafih - الخلفيـــه
subdistrict,YE181021,Bajil,YE18,YE1810,,Bajil - باجل
subdistrict,YE181121,Alqateuh Aleulya,YE18,YE1811,,Alqateuh Aleulya - القطعة العليا
subdistrict,YE181122,Alqateuh Alssuflaa,YE18,YE1811,,Alqateuh Alssuflaa - القطعة السفلى
subdistrict,YE181222,Alkhizaei,YE18,YE1812,,Alkhizaei - الخزاعي
subdistrict,YE181224,Almawsituh Algharbiuh,YE18,YE1812,,Almawsituh Algharbiuh - الموسطه الغربيه
subdistrict,YE181223,Almawsituh Alshsharqiuh,YE18,YE1812,,Almawsituh Alshsharqiuh - الموسطه الشرقيه
subdistrict,YE181226,Bani Baqy,YE18,YE1812,,Bani Baqy - بنى باقى
subdistrict,YE181225,Bani Salman,YE18,YE1812,,Bani Salman - بنى سليمان
subdistrict,YE181221,Bilad Alshsharaf,YE18,YE1812,,Bilad Alshsharaf - بلاد الشرق
subdistrict,YE181227,Bilad Alttaraf,YE18,YE1812,,Bilad Alttaraf - بلاد الطرف
subdistrict,YE181329,Aleamirih Walddahali,YE18,YE1813,,Aleamirih Walddahali - العامريه والدحلي
subdistrict,YE181330,Alfalla Falah,YE18,YE1813,,Alfalla Falah - الفلافله
subdistrict,YE181322,Alkitabih Walwaeadih,YE18,YE1813,,Alkitabih Walwaeadih - الكتابيه والوعاديه
subdistrict,YE181321,Almarawieuh,YE18,YE1813,,Almarawieuh - المراوعه
subdistrict,YE181326,Alqatamiluh,YE18,YE1813,,Alqatamiluh - القطامله
subdistrict,YE181323,Alqatie,YE18,YE1813,,Alqatie - القطيع
subdistrict,YE181325,Alrrabsuh,YE18,YE1813,,Alrrabsuh - الربصه
subdistrict,YE181327,Alrramanibuh,YE18,YE1813,,Alrramanibuh - الرمانيه
subdistrict,YE181324,Alrriqabuh,YE18,YE1813,,Alrriqabuh - الرقابه
subdistrict,YE181421,Alddarihmaa,YE18,YE1814,,Alddarihmaa - الدريهمي
subdistrict,YE181427,Alhijbuh Alealya',YE18,YE1814,,Alhijbuh Alealya' - الحجبه العليا
subdistrict,YE181429,Alhijbuh Alssufli,YE18,YE1814,,Alhijbuh Alssufli - الحجبه السفلى
subdistrict,YE181422,Almanafiruh,YE18,YE1814,,Almanafiruh - المنافره
subdistrict,YE181424,Almasaeid,YE18,YE1814,,Almasaeid - المساعيد
subdistrict,YE181425,Almufalisuh,YE18,YE1814,,Almufalisuh - المفالسه
subdistrict,YE181423,Almushaqinuh,YE18,YE1814,,Almushaqinuh - المشاقنه
subdistrict,YE181428,Alzzaraniq,YE18,YE1814,,Alzzaraniq - الزرانيق
subdistrict,YE181426,Bani Marsi,YE18,YE1814,,Bani Marsi - بني مرسي
subdistrict,YE181522,Alrramih Alealya',YE18,YE1815,,Alrramih Alealya' - الراميه العليا
subdistrict,YE181521,Alrramiuh Alssufli,YE18,YE1815,,Alrramiuh Alssufli - الرامية السفلى
subdistrict,YE181621,Almanasiruh,YE18,YE1816,,Almanasiruh - المناصرة
subdistrict,YE181622,Alwaearih,YE18,YE1816,,Alwaearih - الوعارية
subdistrict,YE181725,Aleamarih,YE18,YE1817,,Aleamarih - العماريه
subdistrict,YE181728,Almaeazibuh,YE18,YE1817,,Almaeazibuh - المعازبه
subdistrict,YE181722,Almajamiluh,YE18,YE1817,,Almajamiluh - المجامله
subdistrict,YE181724,Alttaraf Alshamy,YE18,YE1817,,Alttaraf Alshamy - الطرف الشامي
subdistrict,YE181723,Alttaraf Alyamani,YE18,YE1817,,Alttaraf Alyamani - الطرف اليمانى
subdistrict,YE181727,Bani Maqbul,YE18,YE1817,,Bani Maqbul - بني مقبول
subdistrict,YE181721,Bayt Alfaqqia,YE18,YE1817,,Bayt Alfaqqia - بيت الفقية
subdistrict,YE181826,Alashaer,YE18,YE1818,,Alashaer - الاشاعر
subdistrict,YE181835,Aleasakiruh,YE18,YE1818,,Aleasakiruh - العساكرة
subdistrict,YE181832,Alfarisi,YE18,YE1818,,Alfarisi - الفارسى
subdistrict,YE181821,Alfawahih,YE18,YE1818,,Alfawahih - الفواهــــة
subdistrict,YE181831,Alkhan,YE18,YE1818,,Alkhan - الخان
subdistrict,YE181836,Alkuluh,YE18,YE1818,,Alkuluh - الكولة
subdistrict,YE181838,Almahshur,YE18,YE1818,,Almahshur - المحشور
subdistrict,YE181834,Almajarin,YE18,YE1818,,Almajarin - المجارين
subdistrict,YE181822,Almarir,YE18,YE1818,,Almarir - المريـــر
subdistrict,YE181837,Alnnadafa',YE18,YE1818,,Alnnadafa' - الندافا
subdistrict,YE181825,Alquhra',YE18,YE1818,,Alquhra' - القهراء
subdistrict,YE181833,Bani Hatim,YE18,YE1818,,Bani Hatim - بني حاتــــم
subdistrict,YE181829,Dabbas,YE18,YE1818,,Dabbas - دبـــــاس
subdistrict,YE181828,Juz' Min Alddahabishih,YE18,YE1818,,Juz' Min Alddahabishih - جزءمن الدحباشية
subdistrict,YE181830,Juz' Min Matawifih Suflaa,YE18,YE1818,,Juz' Min Matawifih Suflaa - جزءمن مطاوفة سفلى
subdistrict,YE181823,Khanh,YE18,YE1818,,Khanh - خنــــــة
subdistrict,YE181827,Matawifuh Ealya',YE18,YE1818,,Matawifuh Ealya' - مطاوفة عليا
subdistrict,YE181921,His,YE18,YE1819,,His - حيـــس
subdistrict,YE181923,Rubue Alhdrmy,YE18,YE1819,,Rubue Alhdrmy - ربع الحضرمــي
subdistrict,YE181924,Rubue Almahall,YE18,YE1819,,Rubue Almahall - ربع المحل
subdistrict,YE181922,Rubue Alssuq,YE18,YE1819,,Rubue Alssuq - ربع السوق
subdistrict,YE182023,Aleamisa,YE18,YE1820,,Aleamisa - العميسى
subdistrict,YE182021,Alkhawkhuh,YE18,YE1820,,Alkhawkhuh - الخوخة
subdistrict,YE182022,Dublh,YE18,YE1820,,Dublh - دوبلة
subdistrict,YE182121,Alhadida,YE18,YE1821,,Alhadida - الحديدة
subdistrict,YE182427,Albuduh,YE18,YE1824,,Albuduh - البدوة
subdistrict,YE182439,Aleayadiuh Alssuflaa,YE18,YE1824,,Aleayadiuh Alssuflaa - العيادية السفلى
subdistrict,YE182440,Aleibbadiuh Aleulya,YE18,YE1824,,Aleibbadiuh Aleulya - العبادية العليا
subdistrict,YE182436,Alhabil,YE18,YE1824,,Alhabil - الحبيل
subdistrict,YE182430,Alhammi,YE18,YE1824,,Alhammi - الحمى
subdistrict,YE182425,Almahatt,YE18,YE1824,,Almahatt - المحط
subdistrict,YE182426,Almasawifuh,YE18,YE1824,,Almasawifuh - المصاوفة
subdistrict,YE182435,Almuaqqar,YE18,YE1824,,Almuaqqar - الموقر
subdistrict,YE182438,Almurashshidih,YE18,YE1824,,Almurashshidih - المرشدية
subdistrict,YE182434,Alqarih,YE18,YE1824,,Alqarih - القرية
subdistrict,YE182428,Alqirashih,YE18,YE1824,,Alqirashih - القراشية
subdistrict,YE182424,Alqurshiuh Alssufli,YE18,YE1824,,Alqurshiuh Alssufli - القرشيه  السفلى
subdistrict,YE182431,Alshshabariq,YE18,YE1824,,Alshshabariq - الشباريق
subdistrict,YE182423,Altturibuh,YE18,YE1824,,Altturibuh - التريبة
subdistrict,YE182432,Alzzaribuh,YE18,YE1824,,Alzzaribuh - الزريبة
subdistrict,YE182422,Bilad Alrruqud,YE18,YE1824,,Bilad Alrruqud - بلاد الرقود
subdistrict,YE182429,Bilad Alssalam,YE18,YE1824,,Bilad Alssalam - بلاد السلام
subdistrict,YE182437,Mahall Almubarak,YE18,YE1824,,Mahall Almubarak - محل المبارك
subdistrict,YE182433,Mahall Alshshaykh,YE18,YE1824,,Mahall Alshshaykh - محل الشيخ
subdistrict,YE182525,Almahariquh,YE18,YE1825,,Almahariquh - المحارقة
subdistrict,YE182521,Almueasiluh,YE18,YE1825,,Almueasiluh - المعاصلة
subdistrict,YE182523,Alrrakb,YE18,YE1825,,Alrrakb - الركب
subdistrict,YE182524,Eaqabi Waqrah Eamir,YE18,YE1825,,Eaqabi Waqrah Eamir - عقبى وقرة عامر
subdistrict,YE182624,Almaghris,YE18,YE1826,,Almaghris - المغرس
subdistrict,YE182623,Almajahisuh,YE18,YE1826,,Almajahisuh - المجاهصه
subdistrict,YE182625,Almutinah,YE18,YE1826,,Almutinah - المتينه
subdistrict,YE182622,Alrrawih,YE18,YE1826,,Alrrawih - الرويه
subdistrict,YE182630,Alttahiuta,YE18,YE1826,,Alttahiuta - التحيتا
subdistrict,YE190121,Rumah_1,YE19,YE1901,,Rumah_1 - رماه_1
subdistrict,YE190122,Rumah_2,YE19,YE1901,,Rumah_2 - رماه_2
subdistrict,YE190221,Thamud_1,YE19,YE1902,,Thamud_1 - ثمود_1
subdistrict,YE190321,Al Qaf_1,YE19,YE1903,,Al Qaf_1 - القف_1
subdistrict,YE190421,Zamakh Wa Manwakh_1,YE19,YE1904,,Zamakh Wa Manwakh_1 - زموخ ومنوخ_1
subdistrict,YE190521,Hagr As Sai'Ar_1,YE19,YE1905,,Hagr As Sai'Ar_1 - حجر الصيعر_1
subdistrict,YE190522,Hagr As Sai'Ar_2,YE19,YE1905,,Hagr As Sai'Ar_2 - حجر الصيعر_2
subdistrict,YE190621,Al Abr_1,YE19,YE1906,,Al Abr_1 - العبر_1
subdistrict,YE190622,Al Abr_2,YE19,YE1906,,Al Abr_2 - العبر_2
subdistrict,YE190721,Al Qatn_1,YE19,YE1907,,Al Qatn_1 - القطن_1
subdistrict,YE190722,Al Qatn_2,YE19,YE1907,,Al Qatn_2 - القطن_2
subdistrict,YE190821,Shibam_1,YE19,YE1908,,Shibam_1 - شبام_1
subdistrict,YE190822,Shibam_2,YE19,YE1908,,Shibam_2 - شبام_2
subdistrict,YE190921,Sah_1,YE19,YE1909,,Sah_1 - ساه_1
subdistrict,YE190922,Sah_2,YE19,YE1909,,Sah_2 - ساه_2
subdistrict,YE191021,Sayun_1,YE19,YE1910,,Sayun_1 - سيئون_1
subdistrict,YE191022,Sayun_2,YE19,YE1910,,Sayun_2 - سيئون_2
subdistrict,YE191121,Tarim_1,YE19,YE1911,,Tarim_1 - تريم_1
subdistrict,YE191122,Tarim_2,YE19,YE1911,,Tarim_2 - تريم_2
subdistrict,YE191221,As Sawm_1,YE19,YE1912,,As Sawm_1 - السوم_1
subdistrict,YE191222,As Sawm_2,YE19,YE1912,,As Sawm_2 - السوم_2
subdistrict,YE191321,Ar Raydah Wa Qusayar_1,YE19,YE1913,,Ar Raydah Wa Qusayar_1 - الريده وقصيعر_1
subdistrict,YE191421,Ad Dis_1,YE19,YE1914,,Ad Dis_1 - الديس_1
subdistrict,YE191521,Ash Shihr_1,YE19,YE1915,,Ash Shihr_1 - الشحر_1
subdistrict,YE191623,Ghayl Bin Yamin_3,YE19,YE1916,,Ghayl Bin Yamin_3 - غيل بن يمين_3
subdistrict,YE191624,Ghayl Bin Yamin_4,YE19,YE1916,,Ghayl Bin Yamin_4 - غيل بن يمين_4
subdistrict,YE191721,Ghayl Ba Wazir_1,YE19,YE1917,,Ghayl Ba Wazir_1 - غيل باوزير_1
subdistrict,YE191722,Ghayl Ba Wazir_2,YE19,YE1917,,Ghayl Ba Wazir_2 - غيل باوزير_2
subdistrict,YE191821,Daw'an_1,YE19,YE1918,,Daw'an_1 - دوعن_1
subdistrict,YE191822,Daw'an_2,YE19,YE1918,,Daw'an_2 - دوعن_2
subdistrict,YE191921,Wadi Al Ayn_1,YE19,YE1919,,Wadi Al Ayn_1 - وادي العين وحوره_1
subdistrict,YE191922,Wadi Al Ayn_2,YE19,YE1919,,Wadi Al Ayn_2 - وادي العين وحوره_2
subdistrict,YE192021,Rakhyah_1,YE19,YE1920,,Rakhyah_1 - رخيه_1
subdistrict,YE192121,Amd_1,YE19,YE1921,,Amd_1 - عمد_1
subdistrict,YE192221,Adh Dhlia'ah_1,YE19,YE1922,,Adh Dhlia'ah_1 - الضليعه_1
subdistrict,YE192222,Adh Dhlia'ah_2,YE19,YE1922,,Adh Dhlia'ah_2 - الضليعه_2
subdistrict,YE192321,Yabuth_1,YE19,YE1923,,Yabuth_1 - يبعث_1
subdistrict,YE192322,Yabuth_2,YE19,YE1923,,Yabuth_2 - يبعث_2
subdistrict,YE192421,Hajr_1,YE19,YE1924,,Hajr_1 - حجر_1
subdistrict,YE192422,Hajr_2,YE19,YE1924,,Hajr_2 - حجر_2
subdistrict,YE192423,Hajr_3,YE19,YE1924,,Hajr_3 - حجر_3
subdistrict,YE192521,Brom_1,YE19,YE1925,,Brom_1 - بروم_1
subdistrict,YE192522,Mayfa_1,YE19,YE1925,,Mayfa_1 - ميفع_1
subdistrict,YE192621,Al Mukalla_1,YE19,YE1926,,Al Mukalla_1 - المكلا_1
subdistrict,YE192622,Al Mukalla_2,YE19,YE1926,,Al Mukalla_2 - المكلا_2
subdistrict,YE192721,Al Mukalla City_1,YE19,YE1927,,Al Mukalla City_1 - مدينة المكلا_1
subdistrict,YE192821,Huraidhah_1,YE19,YE1928,,Huraidhah_1 - حريضه_1
subdistrict,YE192822,Huraidhah_2,YE19,YE1928,,Huraidhah_2 - حريضه_2
subdistrict,YE200138,Aemas Alddalae,YE20,YE2001,,Aemas Alddalae - ضلاع الاعماس
subdistrict,YE200127,Aemas Aljabal,YE20,YE2001,,Aemas Aljabal - اعماس الجبل
subdistrict,YE200132,Aleabisiuh,YE20,YE2001,,Aleabisiuh - العابسيه
subdistrict,YE200134,Aljuraduh,YE20,YE2001,,Aljuraduh - الجرده
subdistrict,YE200121,Alkamim,YE20,YE2001,,Alkamim - الكميم
subdistrict,YE200149,Almaghadih,YE20,YE2001,,Almaghadih - المغاديه
subdistrict,YE200130,Almulaha',YE20,YE2001,,Almulaha' - الملحاء
subdistrict,YE200148,Alnnasruh,YE20,YE2001,,Alnnasruh - النصره
subdistrict,YE200131,Alshshubtan,YE20,YE2001,,Alshshubtan - الشبطان
subdistrict,YE200133,Alsswwad,YE20,YE2001,,Alsswwad - السواد
subdistrict,YE200140,Bani Eisaa Alshyd,YE20,YE2001,,Bani Eisaa Alshyd - بني عيسى الصهيد
subdistrict,YE200123,Bani Eisaa Hayd Bih,YE20,YE2001,,Bani Eisaa Hayd Bih - بني عبس
subdistrict,YE200146,Bani Hadijih,YE20,YE2001,,Bani Hadijih - بني حديجة
subdistrict,YE200137,Bani Jamil,YE20,YE2001,,Bani Jamil - بني جميل
subdistrict,YE200129,Bani Qaws,YE20,YE2001,,Bani Qaws - بني قوس
subdistrict,YE200139,Bani Zaydan,YE20,YE2001,,Bani Zaydan - بني زيدان
subdistrict,YE200142,Bayt 'Abu Eatif,YE20,YE2001,,Bayt 'Abu Eatif - بيت ابو عاطف
subdistrict,YE200147,Eabayduh Aleulya,YE20,YE2001,,Eabayduh Aleulya - عبيده العليا
subdistrict,YE200136,Eabayduh Alssufli,YE20,YE2001,,Eabayduh Alssufli - عبيده السفلى
subdistrict,YE200135,Kallabih Mukhdirah,YE20,YE2001,,Kallabih Mukhdirah - كلبة محذرة
subdistrict,YE200144,Kuman Sanamih,YE20,YE2001,,Kuman Sanamih - كومان سنامه
subdistrict,YE200126,Kwman Almuhraq,YE20,YE2001,,Kwman Almuhraq - كومان المحرق
subdistrict,YE200125,Nisan,YE20,YE2001,,Nisan - نيسان
subdistrict,YE200145,Sabulah Bani Bukhayt,YE20,YE2001,,Sabulah Bani Bukhayt - سبلة بني بخيت
subdistrict,YE200122,Tamih,YE20,YE2001,,Tamih - طميح
subdistrict,YE200141,Thawban,YE20,YE2001,,Thawban - ثوبان
subdistrict,YE200128,Zirajuh,YE20,YE2001,,Zirajuh - زراجة
subdistrict,YE200223,Almadd Raj,YE20,YE2002,,Almadd Raj - المدراج
subdistrict,YE200221,Almusituh,YE20,YE2002,,Almusituh - الموسطه
subdistrict,YE200224,Euluww Jahran,YE20,YE2002,,Euluww Jahran - علو جهران
subdistrict,YE200222,Safal Jahran,YE20,YE2002,,Safal Jahran - سفل جهران
subdistrict,YE200321,Aleadani,YE20,YE2003,,Aleadani - العدني
subdistrict,YE200333,Alhamituh,YE20,YE2003,,Alhamituh - الحميطة
subdistrict,YE200334,Aljamihuh,YE20,YE2003,,Aljamihuh - الجميحه
subdistrict,YE200331,Almaezabuh,YE20,YE2003,,Almaezabuh - المعزبه
subdistrict,YE200323,Alzzahruh Bani Qashib,YE20,YE2003,,Alzzahruh Bani Qashib - الظهرة بن قشيب
subdistrict,YE200335,Bani Harish,YE20,YE2003,,Bani Harish - بنى حريش
subdistrict,YE200328,Bani Rawih,YE20,YE2003,,Bani Rawih - بنى رويه
subdistrict,YE200332,Damam,YE20,YE2003,,Damam - دمام
subdistrict,YE200330,Maghribuh Bani Alyamani,YE20,YE2003,,Maghribuh Bani Alyamani - بن مغربة اليمنى
subdistrict,YE200326,Mawssituh Jabal Alshrq,YE20,YE2003,,Mawssituh Jabal Alshrq - موسطة جبل الشرق
subdistrict,YE200324,Mikhlaf Alhida',YE20,YE2003,,Mikhlaf Alhida' - مخلاف الحداء
subdistrict,YE200325,Mikhlaf Quran,YE20,YE2003,,Mikhlaf Quran - مخلاف قران
subdistrict,YE200338,Musituh Bani Qashib,YE20,YE2003,,Musituh Bani Qashib - موسطه بنى قشب
subdistrict,YE200327,Qabli Bani Qashib,YE20,YE2003,,Qabli Bani Qashib - فيلى بني قشيب
subdistrict,YE200329,Qaraf,YE20,YE2003,,Qaraf - قرف
subdistrict,YE200322,Sharqi Jabal Alshrq,YE20,YE2003,,Sharqi Jabal Alshrq - جبل الشرق
subdistrict,YE200425,Aikmuh Alfutuh,YE20,YE2004,,Aikmuh Alfutuh - اكمة الفتوح
subdistrict,YE200422,Aljinin Aleali,YE20,YE2004,,Aljinin Aleali - الجنبين العالي
subdistrict,YE200423,Aljinin Alssafil,YE20,YE2004,,Aljinin Alssafil - الجنبين السافل
subdistrict,YE200438,Alkarabuh Aleulya,YE20,YE2004,,Alkarabuh Aleulya - اكرابه
subdistrict,YE200436,Alshshaeibuh,YE20,YE2004,,Alshshaeibuh - الشعيبة
subdistrict,YE200437,Bani Dahim,YE20,YE2004,,Bani Dahim - بني دهيم
subdistrict,YE200430,Bani Eafir,YE20,YE2004,,Bani Eafir - بني عفير
subdistrict,YE200432,Bani Jbr,YE20,YE2004,,Bani Jbr - بني جبر
subdistrict,YE200433,Bani Taybih,YE20,YE2004,,Bani Taybih - بني طيبة
subdistrict,YE200426,Bayt Alhaji,YE20,YE2004,,Bayt Alhaji - بيت الحجي
subdistrict,YE200428,Bayt Aljibri,YE20,YE2004,,Bayt Aljibri - بيت الجبري
subdistrict,YE200434,Bayt Nasr,YE20,YE2004,,Bayt Nasr - بيت نصر
subdistrict,YE200424,Hasman,YE20,YE2004,,Hasman - حصمان
subdistrict,YE200429,Muebarih,YE20,YE2004,,Muebarih - معبرة
subdistrict,YE200421,Mushik,YE20,YE2004,,Mushik - موشك
subdistrict,YE200431,Najah,YE20,YE2004,,Najah - نجاح
subdistrict,YE200439,Qardan,YE20,YE2004,,Qardan - قرضان
subdistrict,YE200427,Shajn,YE20,YE2004,,Shajn - شجن
subdistrict,YE200435,Wathann,YE20,YE2004,,Wathann - وثن
subdistrict,YE200440,Watih,YE20,YE2004,,Watih - وتيح
subdistrict,YE200551,Akmuh Bani Aljayshi,YE20,YE2005,,Akmuh Bani Aljayshi - اللكمة
subdistrict,YE200544,Aleaqd Aleali,YE20,YE2005,,Aleaqd Aleali - العقدالعالى
subdistrict,YE200545,Aleaqd Alssafil,YE20,YE2005,,Aleaqd Alssafil - العقدالسافل
subdistrict,YE200570,Algharabi Walttafn,YE20,YE2005,,Algharabi Walttafn - الغربي والطفني
subdistrict,YE200573,Algharbi Walfajruh,YE20,YE2005,,Algharbi Walfajruh - الغربى والفجرة
subdistrict,YE200535,Alhadiluh,YE20,YE2005,,Alhadiluh - الهادله
subdistrict,YE200542,Alhawadith,YE20,YE2005,,Alhawadith - الحوادث
subdistrict,YE200571,Almasanie,YE20,YE2005,,Almasanie - المصانع
subdistrict,YE200536,Almiqranuh,YE20,YE2005,,Almiqranuh - المقرانه
subdistrict,YE200527,Almitabbabuh,YE20,YE2005,,Almitabbabuh - المطبابه
subdistrict,YE200548,Almuqnzaeih,YE20,YE2005,,Almuqnzaeih - المقنزعه
subdistrict,YE200537,Alnnubatin,YE20,YE2005,,Alnnubatin - النوبتين
subdistrict,YE200564,Alqabl,YE20,YE2005,,Alqabl - القبل
subdistrict,YE200533,Alqaed,YE20,YE2005,,Alqaed - القعد
subdistrict,YE200538,Alqahsuh,YE20,YE2005,,Alqahsuh - القحصه
subdistrict,YE200572,Alqashb,YE20,YE2005,,Alqashb - القشب
subdistrict,YE200528,Alrrabieuh,YE20,YE2005,,Alrrabieuh - الربيعه
subdistrict,YE200543,Alshshaqr Wazilman,YE20,YE2005,,Alshshaqr Wazilman - الشقر وظلمان
subdistrict,YE200561,Alshsharm Aleali,YE20,YE2005,,Alshsharm Aleali - الشرم العالي
subdistrict,YE200559,Alshsharm Alssafil,YE20,YE2005,,Alshsharm Alssafil - الشرم السافل
subdistrict,YE200532,Alshshueub,YE20,YE2005,,Alshshueub - الشعوب
subdistrict,YE200530,Alssafa',YE20,YE2005,,Alssafa' - الصفاء
subdistrict,YE200547,Alssalf,YE20,YE2005,,Alssalf - السلف
subdistrict,YE200523,Alssufal,YE20,YE2005,,Alssufal - السفل
subdistrict,YE200540,Alttamm,YE20,YE2005,,Alttamm - التام
subdistrict,YE200554,Bani Albahri,YE20,YE2005,,Bani Albahri - بنى البحري
subdistrict,YE200557,Bani Alearas,YE20,YE2005,,Bani Alearas - بنى العراص
subdistrict,YE200550,Bani Alzzukri,YE20,YE2005,,Bani Alzzukri - بنى الزكرى
subdistrict,YE200568,Bani Asd,YE20,YE2005,,Bani Asd - بنى اسد
subdistrict,YE200565,Bani Beyth,YE20,YE2005,,Bani Beyth - بني بعيث
subdistrict,YE200566,Bani Eabd Alssamad,YE20,YE2005,,Bani Eabd Alssamad - بنى عبدالصمد
subdistrict,YE200569,Bani Euyuh,YE20,YE2005,,Bani Euyuh - بنى عيوه
subdistrict,YE200525,Bani Ghasin,YE20,YE2005,,Bani Ghasin - بني غصين
subdistrict,YE200577,Bani Ghurayb,YE20,YE2005,,Bani Ghurayb - بنى الغريب
subdistrict,YE200558,Bani Husayn,YE20,YE2005,,Bani Husayn - بني حسين
