list_name,name,label::english,governorate,district,subdistrict
subdistrict,YE200134,Aljuraduh,YE20,YE2001,
subdistrict,YE200121,Alkamim,YE20,YE2001,
subdistrict,YE200149,Almaghadih,YE20,YE2001,
subdistrict,YE200130,Almulaha',YE20,YE2001,
subdistrict,YE200148,Alnnasruh,YE20,YE2001,
subdistrict,YE200131,Alshshubtan,YE20,YE2001,
subdistrict,YE200133,Alsswwad,YE20,YE2001,
subdistrict,YE200140,Bani Eisaa Alshyd,YE20,YE2001,
subdistrict,YE200123,Bani Eisaa Hayd Bih,YE20,YE2001,
subdistrict,YE200146,Bani Hadijih,YE20,YE2001,
subdistrict,YE200137,Bani Jamil,YE20,YE2001,
subdistrict,YE200129,Bani Qaws,YE20,YE2001,
subdistrict,YE200139,Bani Zaydan,YE20,YE2001,
subdistrict,YE200142,Bayt 'Abu Eatif,YE20,YE2001,
subdistrict,YE200147,Eabayduh Aleulya,YE20,YE2001,
subdistrict,YE200136,Eabayduh Alssufli,YE20,YE2001,
subdistrict,YE200135,Kallabih Mukhdirah,YE20,YE2001,
subdistrict,YE200144,Kuman Sanamih,YE20,YE2001,
subdistrict,YE200126,Kwman Almuhraq,YE20,YE2001,
subdistrict,YE200125,Nisan,YE20,YE2001,
subdistrict,YE200145,Sabulah Bani Bukhayt,YE20,YE2001,
subdistrict,YE200122,Tamih,YE20,YE2001,
subdistrict,YE200141,Thawban,YE20,YE2001,
subdistrict,YE200128,Zirajuh,YE20,YE2001,
subdistrict,YE200223,Almadd Raj,YE20,YE2002,
subdistrict,YE200221,Almusituh,YE20,YE2002,
subdistrict,YE200224,Euluww Jahran,YE20,YE2002,
subdistrict,YE200222,Safal Jahran,YE20,YE2002,
subdistrict,YE200321,Aleadani,YE20,YE2003,
subdistrict,YE200333,Alhamituh,YE20,YE2003,
subdistrict,YE200334,Aljamihuh,YE20,YE2003,
subdistrict,YE200331,Almaezabuh,YE20,YE2003,
subdistrict,YE200323,Alzzahruh Bani Qashib,YE20,YE2003,
subdistrict,YE200335,Bani Harish,YE20,YE2003,
subdistrict,YE200328,Bani Rawih,YE20,YE2003,
subdistrict,YE200332,Damam,YE20,YE2003,
subdistrict,YE200330,Maghribuh Bani Alyamani,YE20,YE2003,
subdistrict,YE200326,Mawssituh Jabal Alshrq,YE20,YE2003,
subdistrict,YE200324,Mikhlaf Alhida',YE20,YE2003,
subdistrict,YE200325,Mikhlaf Quran,YE20,YE2003,
subdistrict,YE200338,Musituh Bani Qashib,YE20,YE2003,
subdistrict,YE200327,Qabli Bani Qashib,YE20,YE2003,
subdistrict,YE200329,Qaraf,YE20,YE2003,
subdistrict,YE200322,Sharqi Jabal Alshrq,YE20,YE2003,
subdistrict,YE200425,Aikmuh Alfutuh,YE20,YE2004,
subdistrict,YE200422,Aljinin Aleali,YE20,YE2004,
subdistrict,YE200423,Aljinin Alssafil,YE20,YE2004,
subdistrict,YE200438,Alkarabuh Aleulya,YE20,YE2004,
subdistrict,YE200436,Alshshaeibuh,YE20,YE2004,
subdistrict,YE200437,Bani Dahim,YE20,YE2004,
subdistrict,YE200430,Bani Eafir,YE20,YE2004,
subdistrict,YE200432,Bani Jbr,YE20,YE2004,
subdistrict,YE200433,Bani Taybih,YE20,YE2004,
subdistrict,YE200426,Bayt Alhaji,YE20,YE2004,
subdistrict,YE200428,Bayt Aljibri,YE20,YE2004,
subdistrict,YE200434,Bayt Nasr,YE20,YE2004,
subdistrict,YE200424,Hasman,YE20,YE2004,
subdistrict,YE200429,Muebarih,YE20,YE2004,
subdistrict,YE200421,Mushik,YE20,YE2004,
subdistrict,YE200431,Najah,YE20,YE2004,
subdistrict,YE200439,Qardan,YE20,YE2004,
subdistrict,YE200427,Shajn,YE20,YE2004,
subdistrict,YE200435,Wathann,YE20,YE2004,
subdistrict,YE200440,Watih,YE20,YE2004,
subdistrict,YE200551,Akmuh Bani Aljayshi,YE20,YE2005,
subdistrict,YE200544,Aleaqd Aleali,YE20,YE2005,
subdistrict,YE200545,Aleaqd Alssafil,YE20,YE2005,
subdistrict,YE200570,Algharabi Walttafn,YE20,YE2005,
subdistrict,YE200573,Algharbi Walfajruh,YE20,YE2005,
subdistrict,YE200535,Alhadiluh,YE20,YE2005,
subdistrict,YE200542,Alhawadith,YE20,YE2005,
subdistrict,YE200571,Almasanie,YE20,YE2005,
subdistrict,YE200536,Almiqranuh,YE20,YE2005,
subdistrict,YE200527,Almitabbabuh,YE20,YE2005,
subdistrict,YE200548,Almuqnzaeih,YE20,YE2005,
subdistrict,YE200537,Alnnubatin,YE20,YE2005,
subdistrict,YE200564,Alqabl,YE20,YE2005,
subdistrict,YE200533,Alqaed,YE20,YE2005,
subdistrict,YE200538,Alqahsuh,YE20,YE2005,
subdistrict,YE200572,Alqashb,YE20,YE2005,
subdistrict,YE200528,Alrrabieuh,YE20,YE2005,
subdistrict,YE200543,Alshshaqr Wazilman,YE20,YE2005,
subdistrict,YE200561,Alshsharm Aleali,YE20,YE2005,
subdistrict,YE200559,Alshsharm Alssafil,YE20,YE2005,
subdistrict,YE200532,Alshshueub,YE20,YE2005,
subdistrict,YE200530,Alssafa',YE20,YE2005,
subdistrict,YE200547,Alssalf,YE20,YE2005,
subdistrict,YE200523,Alssufal,YE20,YE2005,
subdistrict,YE200540,Alttamm,YE20,YE2005,
subdistrict,YE200554,Bani Albahri,YE20,YE2005,
subdistrict,YE200557,Bani Alearas,YE20,YE2005,
subdistrict,YE200550,Bani Alzzukri,YE20,YE2005,
subdistrict,YE200568,Bani Asd,YE20,YE2005,
subdistrict,YE200565,Bani Beyth,YE20,YE2005,
subdistrict,YE200566,Bani Eabd Alssamad,YE20,YE2005,
subdistrict,YE200569,Bani Euyuh,YE20,YE2005,
subdistrict,YE200525,Bani Ghasin,YE20,YE2005,
subdistrict,YE200577,Bani Ghurayb,YE20,YE2005,
subdistrict,YE200558,Bani Husayn,YE20,YE2005,
subdistrict,YE200529,Bani Murtad,YE20,YE2005,
subdistrict,YE200560,Bani Rafie,YE20,YE2005,
subdistrict,YE200521,Bani Swyd,YE20,YE2005,
subdistrict,YE200567,Buruh,YE20,YE2005,
subdistrict,YE200576,Durih,YE20,YE2005,
subdistrict,YE200522,Ealaa Alshshurqaa,YE20,YE2005,
subdistrict,YE200531,Eali Algharbi,YE20,YE2005,
subdistrict,YE200539,Eumar,YE20,YE2005,
subdistrict,YE200541,Hawiz,YE20,YE2005,
subdistrict,YE200524,Hujaruh,YE20,YE2005,
subdistrict,YE200563,Hulmih Wabani 'Ayuwb,YE20,YE2005,
subdistrict,YE200549,Humayr Abzar,YE20,YE2005,
subdistrict,YE200555,Juqih,YE20,YE2005,
subdistrict,YE200575,Kabirah,YE20,YE2005,
subdistrict,YE200562,Rabieuh Bani Bahr,YE20,YE2005,
subdistrict,YE200526,Rasib,YE20,YE2005,
subdistrict,YE200546,Tuhyjir,YE20,YE2005,
subdistrict,YE200552,Yufaeuh,YE20,YE2005,
subdistrict,YE200636,Ajbar Ewaly,YE20,YE2006,
subdistrict,YE200655,Ajbar Swafl,YE20,YE2006,
subdistrict,YE200640,'Aladd Ya D Yar,YE20,YE2006,
subdistrict,YE200686,Al'Ajbar,YE20,YE2006,
subdistrict,YE200623,Alasluh,YE20,YE2006,
subdistrict,YE200676,Alathluth,YE20,YE2006,
subdistrict,YE200670,Albiadie,YE20,YE2006,
subdistrict,YE200649,Aleanin,YE20,YE2006,
subdistrict,YE200624,Aleatab,YE20,YE2006,
subdistrict,YE200690,Aleawl,YE20,YE2006,
subdistrict,YE200660,Algharbi Aleali,YE20,YE2006,
subdistrict,YE200661,Algharbi Alssafil,YE20,YE2006,
subdistrict,YE200644,Alhitari,YE20,YE2006,
subdistrict,YE200647,Aljudalah,YE20,YE2006,
subdistrict,YE200628,Aljurani,YE20,YE2006,
subdistrict,YE200630,Alkilbiiyn,YE20,YE2006,
subdistrict,YE200671,Alkilbiiyn Aljanubi,YE20,YE2006,
subdistrict,YE200653,Almanarih,YE20,YE2006,
subdistrict,YE200674,Almuhjar,YE20,YE2006,
subdistrict,YE200638,Almurbaeuh,YE20,YE2006,
subdistrict,YE200631,Alqadamuh,YE20,YE2006,
subdistrict,YE200643,Alquati,YE20,YE2006,
subdistrict,YE200622,Alrruduh,YE20,YE2006,
subdistrict,YE200626,Alshshiraqi,YE20,YE2006,
subdistrict,YE200677,Alshshuka',YE20,YE2006,
subdistrict,YE200637,Alshshuraka',YE20,YE2006,
subdistrict,YE200639,Alssulul,YE20,YE2006,
subdistrict,YE200632,Bahwan,YE20,YE2006,
subdistrict,YE200662,Bani Alhabishi,YE20,YE2006,
subdistrict,YE200678,Bani Almusannaf,YE20,YE2006,
subdistrict,YE200673,Bani Alnnamar,YE20,YE2006,
subdistrict,YE200692,Bani Alwayly,YE20,YE2006,
subdistrict,YE200682,Bani Hafs,YE20,YE2006,
subdistrict,YE200657,Bani Kannadah,YE20,YE2006,
subdistrict,YE200645,Bani Kndash,YE20,YE2006,
subdistrict,YE200680,Bani Rabieuh,YE20,YE2006,
subdistrict,YE200675,Bani Shanif,YE20,YE2006,
subdistrict,YE200652,Bilad Alssadh,YE20,YE2006,
subdistrict,YE200629,Dallaf,YE20,YE2006,
subdistrict,YE200650,Dhaa Hamd,YE20,YE2006,
subdistrict,YE200672,Earafah Walssaminih,YE20,YE2006,
subdistrict,YE200654,Eiraf,YE20,YE2006,
subdistrict,YE200688,Gharbi Kabud,YE20,YE2006,
subdistrict,YE200667,Ghaythan,YE20,YE2006,
subdistrict,YE200663,Habar,YE20,YE2006,
subdistrict,YE200633,Halbah Walmieshar,YE20,YE2006,
subdistrict,YE200693,Jabal Khuyur,YE20,YE2006,
subdistrict,YE200666,Jabal Mutahan,YE20,YE2006,
subdistrict,YE200635,Kalah Walahyam,YE20,YE2006,
subdistrict,YE200658,Khadman,YE20,YE2006,
subdistrict,YE200641,Mahzir,YE20,YE2006,
subdistrict,YE200659,Mmaghram Alwasat,YE20,YE2006,
subdistrict,YE200634,Qaeidah,YE20,YE2006,
subdistrict,YE200651,Qashat Rammae,YE20,YE2006,
subdistrict,YE200689,Sabbin Walrraqei,YE20,YE2006,
subdistrict,YE200691,Shajb,YE20,YE2006,
subdistrict,YE200683,Sharqi Jaer,YE20,YE2006,
subdistrict,YE200687,Sharqi Kubud,YE20,YE2006,
subdistrict,YE200669,Sunuh,YE20,YE2006,
subdistrict,YE200648,Zahar,YE20,YE2006,
subdistrict,YE200685,Zajid,YE20,YE2006,
subdistrict,YE200665,Zufran,YE20,YE2006,
subdistrict,YE200730,Alajraf,YE20,YE2007,
subdistrict,YE200728,Alathbut,YE20,YE2007,
subdistrict,YE200762,Alddashir,YE20,YE2007,
subdistrict,YE200764,Alearis,YE20,YE2007,
subdistrict,YE200722,Allladual,YE20,YE2007,
subdistrict,YE200760,Almagharib,YE20,YE2007,
subdistrict,YE200758,Almisbah,YE20,YE2007,
subdistrict,YE200763,Almujabbih,YE20,YE2007,
subdistrict,YE200731,Almujawwahi,YE20,YE2007,
subdistrict,YE200733,Alqaraqiruh,YE20,YE2007,
subdistrict,YE200739,Alshshaeawir Walshshimaeuh,YE20,YE2007,
subdistrict,YE200727,Alshshaeib,YE20,YE2007,
subdistrict,YE200736,Bakhish,YE20,YE2007,
subdistrict,YE200724,Bani 'Ahmad Aleali,YE20,YE2007,
subdistrict,YE200743,Bani 'Ahmad Alssafil,YE20,YE2007,
subdistrict,YE200752,Bani Aleizb Walasalmih,YE20,YE2007,
subdistrict,YE200757,Bani Alramadi,YE20,YE2007,
subdistrict,YE200753,Bani Alshshamakh,YE20,YE2007,
subdistrict,YE200741,Bani Eabd Allah,YE20,YE2007,
subdistrict,YE200742,Bani Earif,YE20,YE2007,
subdistrict,YE200754,Bani Eiash,YE20,YE2007,
subdistrict,YE200732,Bani Ghalis,YE20,YE2007,
subdistrict,YE200729,Bani Husam,YE20,YE2007,
subdistrict,YE200726,Bani Hutam,YE20,YE2007,
subdistrict,YE200737,Bani Li'Ahab,YE20,YE2007,
subdistrict,YE200745,Bani Maeans,YE20,YE2007,
subdistrict,YE200769,Bani Maseud,YE20,YE2007,
subdistrict,YE200734,Bani Mazij,YE20,YE2007,
subdistrict,YE200759,Bani Murajjif,YE20,YE2007,
subdistrict,YE200770,Bani Mwsi,YE20,YE2007,
subdistrict,YE200749,Bani Saeid,YE20,YE2007,
subdistrict,YE200748,Bani Salih,YE20,YE2007,
subdistrict,YE200761,Bani Sallamah Algharbi,YE20,YE2007,
subdistrict,YE200738,Bani Sallamah Alshsharqi,YE20,YE2007,
subdistrict,YE200747,Bani Sawadih,YE20,YE2007,
subdistrict,YE200756,Bayt Alhayiy,YE20,YE2007,
subdistrict,YE200751,'Illa Thlath,YE20,YE2007,
subdistrict,YE200746,Jarban,YE20,YE2007,
subdistrict,YE200766,Qurdan Alssune,YE20,YE2007,
subdistrict,YE200767,Rubue Almagharim,YE20,YE2007,
subdistrict,YE200768,Sajir Almhawyr,YE20,YE2007,
subdistrict,YE200765,Shakar,YE20,YE2007,
subdistrict,YE200735,Talahah,YE20,YE2007,
subdistrict,YE200771,Wadi Alkhashab,YE20,YE2007,
subdistrict,YE200821,Dhamar City,YE20,YE2008,
subdistrict,YE200822,Manqathah,YE20,YE2008,
subdistrict,YE200923,Aljarashuh,YE20,YE2009,
subdistrict,YE200921,Asbil,YE20,YE2009,
subdistrict,YE200924,Eins Alssalamih,YE20,YE2009,
subdistrict,YE200922,'Illa Thala',YE20,YE2009,
subdistrict,YE200925,Sayilh Zabid,YE20,YE2009,
subdistrict,YE201021,Jabal Alddar,YE20,YE2010,
subdistrict,YE201026,Jabal Zabid,YE20,YE2010,
subdistrict,YE201023,Sayiluh Muesij,YE20,YE2010,
subdistrict,YE201022,Wadi Alharr,YE20,YE2010,
subdistrict,YE201027,Wadi Zabid,YE20,YE2010,
subdistrict,YE201024,Yaer,YE20,YE2010,
subdistrict,YE201138,Alhabs,YE20,YE2011,
subdistrict,YE201141,Alkaeb,YE20,YE2011,
subdistrict,YE201132,Almarun,YE20,YE2011,
subdistrict,YE201123,Alqataeuh,YE20,YE2011,
subdistrict,YE201151,Alssayh,YE20,YE2011,
subdistrict,YE201125,Bakil,YE20,YE2011,
subdistrict,YE201147,Bani Alashrm,YE20,YE2011,
subdistrict,YE201131,Bani Alshshiei,YE20,YE2011,
subdistrict,YE201148,Bani Eysy,YE20,YE2011,
subdistrict,YE201133,Bayt Aleamisi,YE20,YE2011,
subdistrict,YE201149,Bayt Aleinsi,YE20,YE2011,
subdistrict,YE201127,Bayt Alhijri,YE20,YE2011,
subdistrict,YE201146,Earjiz,YE20,YE2011,
subdistrict,YE201144,Hadad,YE20,YE2011,
subdistrict,YE201137,'Iihlal,YE20,YE2011,
subdistrict,YE201142,Jabal Alssuq,YE20,YE2011,
subdistrict,YE201121,Khms Alhaql,YE20,YE2011,
subdistrict,YE201122,Khms Alwasat,YE20,YE2011,
subdistrict,YE201128,Khms Bani Alssihaqi,YE20,YE2011,
subdistrict,YE201145,Khms Bani Faddal,YE20,YE2011,
subdistrict,YE201126,Khms Hazim,YE20,YE2011,
subdistrict,YE201153,Mikhlaf Dawran,YE20,YE2011,
subdistrict,YE201134,Thamanuh,YE20,YE2011,
subdistrict,YE201140,Yatar,YE20,YE2011,
subdistrict,YE201139,Zalim,YE20,YE2011,
subdistrict,YE201223,Aljahili,YE20,YE2012,
subdistrict,YE201221,Alkayneih,YE20,YE2012,
subdistrict,YE201231,Almajn,YE20,YE2012,
subdistrict,YE201236,Almueinih,YE20,YE2012,
subdistrict,YE201233,Alrraeiuh,YE20,YE2012,
subdistrict,YE201222,Alssayd,YE20,YE2012,
subdistrict,YE201230,Bani Alssaghir,YE20,YE2012,
subdistrict,YE201235,Bani Salamih,YE20,YE2012,
subdistrict,YE201228,Dhahib,YE20,YE2012,
subdistrict,YE201226,Dhi Hawd,YE20,YE2012,
subdistrict,YE201229,Eanban,YE20,YE2012,
subdistrict,YE201225,Gharban,YE20,YE2012,
subdistrict,YE201227,Jabal 'Iishaq,YE20,YE2012,
subdistrict,YE201224,Kahal,YE20,YE2012,
subdistrict,YE201234,Mawir,YE20,YE2012,
subdistrict,YE210121,Dhar_1,YE21,YE2101,
subdistrict,YE210221,Al Talh_1,YE21,YE2102,
subdistrict,YE210222,Al Talh_2,YE21,YE2102,
subdistrict,YE210223,Al Talh_3,YE21,YE2102,
subdistrict,YE210321,Jardan_1,YE21,YE2103,
subdistrict,YE210322,Jardan_2,YE21,YE2103,
subdistrict,YE210421,Arma_1,YE21,YE2104,
subdistrict,YE210422,Arma_2,YE21,YE2104,
subdistrict,YE210521,Usaylan_1,YE21,YE2105,
subdistrict,YE210522,Usaylan_2,YE21,YE2105,
subdistrict,YE210621,Ain_1,YE21,YE2106,
subdistrict,YE210622,Ain_2,YE21,YE2106,
subdistrict,YE210721,Bayhan_1,YE21,YE2107,
subdistrict,YE210722,Bayhan_2,YE21,YE2107,
subdistrict,YE210822,Aleaqir,YE21,YE2108,
subdistrict,YE210826,Alhayduh,YE21,YE2108,
subdistrict,YE210828,Aljafrah,YE21,YE2108,
subdistrict,YE210823,Alkhays,YE21,YE2108,
subdistrict,YE210821,Alqawh,YE21,YE2108,
subdistrict,YE210827,Alssalamin,YE21,YE2108,
subdistrict,YE210825,Hilhal,YE21,YE2108,
subdistrict,YE210824,Niqaq,YE21,YE2108,
subdistrict,YE210921,Merkhah As Sufla_1,YE21,YE2109,
subdistrict,YE210922,Merkhah As Sufla_2,YE21,YE2109,
subdistrict,YE210923,Merkhah As Sufla_3,YE21,YE2109,
subdistrict,YE211021,Nisab_1,YE21,YE2110,
subdistrict,YE211022,Nisab_2,YE21,YE2110,
subdistrict,YE211023,Nisab_3,YE21,YE2110,
subdistrict,YE211121,Hatib_1,YE21,YE2111,
subdistrict,YE211122,Hatib_2,YE21,YE2111,
subdistrict,YE211221,As Said_1,YE21,YE2112,
subdistrict,YE211321,Ataq_1,YE21,YE2113,
subdistrict,YE211322,Ataq_2,YE21,YE2113,
subdistrict,YE211421,Habban_1,YE21,YE2114,
subdistrict,YE211422,Habban_2,YE21,YE2114,
subdistrict,YE211423,Habban_3,YE21,YE2114,
subdistrict,YE211521,Ar Rawdah_1,YE21,YE2115,
subdistrict,YE211621,Mayfa'A_1,YE21,YE2116,
subdistrict,YE211622,Mayfa'A_2,YE21,YE2116,
subdistrict,YE211721,Rudum_1,YE21,YE2117,
subdistrict,YE211722,Rudum_2,YE21,YE2117,
subdistrict,YE211723,Rudum_3,YE21,YE2117,
subdistrict,YE220126,Alqatniat,YE22,YE2201,
subdistrict,YE220127,Bani Maeali,YE22,YE2201,
subdistrict,YE220121,Baqim,YE22,YE2201,
subdistrict,YE220124,Bsnm,YE22,YE2201,
subdistrict,YE220125,Qahruh Binaa Alharith,YE22,YE2201,
subdistrict,YE220122,Sahhar Alshsham,YE22,YE2201,
subdistrict,YE220123,Sharawih,YE22,YE2201,
subdistrict,YE220225,Al Eabd L,YE22,YE2202,
subdistrict,YE220224,Al Thabt,YE22,YE2202,
subdistrict,YE220223,Hannabah,YE22,YE2202,
subdistrict,YE220222,Khashir,YE22,YE2202,
subdistrict,YE220221,Qatabir,YE22,YE2202,
subdistrict,YE220325,Al Kthyr,YE22,YE2203,
subdistrict,YE220322,Al Maqnae Watariq Wayhy,YE22,YE2203,
subdistrict,YE220328,Al Mashikh,YE22,YE2203,
subdistrict,YE220327,Al Masud,YE22,YE2203,
subdistrict,YE220321,Al Yazid,YE22,YE2203,
subdistrict,YE220329,Alqahratayn,YE22,YE2203,
subdistrict,YE220330,Alwaqishin,YE22,YE2203,
subdistrict,YE220332,Bani Hwli,YE22,YE2203,
subdistrict,YE220323,Batisin,YE22,YE2203,
subdistrict,YE220333,Juliha',YE22,YE2203,
subdistrict,YE220331,Shudhan,YE22,YE2203,
subdistrict,YE220326,Wld Eabdih,YE22,YE2203,
subdistrict,YE220424,Alrrabein,YE22,YE2204,
subdistrict,YE220421,Alrruhmanin,YE22,YE2204,
subdistrict,YE220423,Dhwy Muhammad,YE22,YE2204,
subdistrict,YE220422,Wld Eamir,YE22,YE2204,
subdistrict,YE220528,Al Eatif,YE22,YE2205,
subdistrict,YE220524,Alealla,YE22,YE2205,
subdistrict,YE220530,Alghur,YE22,YE2205,
subdistrict,YE220531,Alhajla,YE22,YE2205,
subdistrict,YE220526,Alqad Alat Eali,YE22,YE2205,
subdistrict,YE220534,Alshshawariq,YE22,YE2205,
subdistrict,YE220532,Bani Alnnazir,YE22,YE2205,
subdistrict,YE220535,Bani Alqahm,YE22,YE2205,
subdistrict,YE220536,Bani Sabah,YE22,YE2205,
subdistrict,YE220533,Barkan,YE22,YE2205,
subdistrict,YE220521,Ghamar,YE22,YE2205,
subdistrict,YE220529,Jabal Alazid,YE22,YE2205,
subdistrict,YE220525,Shaeban,YE22,YE2205,
subdistrict,YE220622,Alwaqish,YE22,YE2206,
subdistrict,YE220621,Alwaqr,YE22,YE2206,
subdistrict,YE220722,Ghafrh,YE22,YE2207,
subdistrict,YE220825,Dh Wib Aleulya,YE22,YE2208,
subdistrict,YE220832,Dhuib Alssufli,YE22,YE2208,
subdistrict,YE220823,Earimh,YE22,YE2208,
subdistrict,YE220821,Haydan,YE22,YE2208,
subdistrict,YE220826,Maran Alssinwan,YE22,YE2208,
subdistrict,YE220827,Maran Wld Jaeashn,YE22,YE2208,
subdistrict,YE220828,Maran Wld Yhy,YE22,YE2208,
subdistrict,YE220829,Wld Eiash,YE22,YE2208,
subdistrict,YE220831,Wld Eimra(Maran),YE22,YE2208,
subdistrict,YE220830,Wld Nuwwar,YE22,YE2208,
subdistrict,YE220822,Zabid Aljabal,YE22,YE2208,
subdistrict,YE220824,Zbid Alwadi,YE22,YE2208,
subdistrict,YE220934,Al Alqasim,YE22,YE2209,
subdistrict,YE220937,Al Alwaqish,YE22,YE2209,
subdistrict,YE220939,Al Yusif,YE22,YE2209,
subdistrict,YE220925,Albaydat,YE22,YE2209,
subdistrict,YE220933,Alh Alaifnjad,YE22,YE2209,
subdistrict,YE220930,Alh Alqamar,YE22,YE2209,
subdistrict,YE220940,Aljirha,YE22,YE2209,
subdistrict,YE220923,Alkarb,YE22,YE2209,
subdistrict,YE220924,Alkhawalih,YE22,YE2209,
subdistrict,YE220938,Almuhrash,YE22,YE2209,
subdistrict,YE220931,Alnnaweuh,YE22,YE2209,
subdistrict,YE220928,Bani Gharban,YE22,YE2209,
subdistrict,YE220926,Bani Saed Aljuhuz,YE22,YE2209,
subdistrict,YE220935,Bani Saed Eirash,YE22,YE2209,
subdistrict,YE220936,Bani Was,YE22,YE2209,
subdistrict,YE220932,Eari Waeamri,YE22,YE2209,
subdistrict,YE220922,Eru,YE22,YE2209,
subdistrict,YE220941,Nuni Wawadi Khayr,YE22,YE2209,
subdistrict,YE220921,Saqin,YE22,YE2209,
subdistrict,YE220927,Shrq Eiramuh,YE22,YE2209,
subdistrict,YE220929,Wadi Alhibal,YE22,YE2209,
subdistrict,YE221030,Al Jabir,YE22,YE2210,
subdistrict,YE221028,Alat Alrbye,YE22,YE2210,
subdistrict,YE221029,Almuqaribuu,YE22,YE2210,
subdistrict,YE221032,Bani Eibad,YE22,YE2210,
subdistrict,YE221025,Bani Hadhdh Yafah,YE22,YE2210,
subdistrict,YE221023,Dahyan,YE22,YE2210,
subdistrict,YE221021,Majz,YE22,YE2210,
subdistrict,YE221031,Sahah Wld Eamad,YE22,YE2210,
subdistrict,YE221027,Sarah,YE22,YE2210,
subdistrict,YE221026,Wadi Falah,YE22,YE2210,
subdistrict,YE221121,Alarqul,YE22,YE2211,
subdistrict,YE221123,Alhamazat,YE22,YE2211,
subdistrict,YE221124,Alssihn,YE22,YE2211,
subdistrict,YE221125,Alttalah,YE22,YE2211,
subdistrict,YE221122,Bani Ewyr,YE22,YE2211,
subdistrict,YE221127,Bani Maeadh,YE22,YE2211,
subdistrict,YE221129,Faruh Walmahadhir,YE22,YE2211,
subdistrict,YE221128,Wadi Eilaf,YE22,YE2211,
subdistrict,YE221126,Wld Maseud,YE22,YE2211,
subdistrict,YE221226,Almiqbab,YE22,YE2212,
subdistrict,YE221222,Eakwan,YE22,YE2212,
subdistrict,YE221221,Nushur,YE22,YE2212,
subdistrict,YE221225,Sharamat,YE22,YE2212,
subdistrict,YE221224,Wadeah,YE22,YE2212,
subdistrict,YE221223,Wadi Madhab,YE22,YE2212,
subdistrict,YE221323,Aleaqiq,YE22,YE2213,
subdistrict,YE221321,Amlah,YE22,YE2213,
subdistrict,YE221324,Eazalah,YE22,YE2213,
subdistrict,YE221421,Al Muqbil,YE22,YE2214,
subdistrict,YE221426,Albaqe,YE22,YE2214,
subdistrict,YE221427,Aleutafin,YE22,YE2214,
subdistrict,YE221425,Alfare,YE22,YE2214,
subdistrict,YE221423,Amlah Wayilah,YE22,YE2214,
subdistrict,YE221422,Amlih Al Salim,YE22,YE2214,
subdistrict,YE221424,Wadi Al 'Abu Jabbarah,YE22,YE2214,
subdistrict,YE221522,Aleabdayn Lizara,YE22,YE2215,
subdistrict,YE221521,Saeda,YE22,YE2215,
subdistrict,YE230124,Bani Mmukrim,YE23,YE2301,
subdistrict,YE230123,Jishm,YE23,YE2301,
subdistrict,YE230121,Rubue Hamdan,YE23,YE2301,
subdistrict,YE230231,Alkhamis,YE23,YE2302,
subdistrict,YE230223,Almnswr,YE23,YE2302,
subdistrict,YE230227,Alzzubayrat,YE23,YE2302,
subdistrict,YE230226,Bani Ahkum,YE23,YE2302,
subdistrict,YE230235,Bani Marrah,YE23,YE2302,
subdistrict,YE230225,Bayt Maran,YE23,YE2302,
subdistrict,YE230222,Eial Eabdalllah,YE23,YE2302,
subdistrict,YE230234,Hazzam,YE23,YE2302,
subdistrict,YE230229,Hibbar,YE23,YE2302,
subdistrict,YE230224,Shakir,YE23,YE2302,
subdistrict,YE230232,Shueab,YE23,YE2302,
subdistrict,YE230230,Zandan,YE23,YE2302,
subdistrict,YE230323,Alhanashat,YE23,YE2303,
subdistrict,YE230324,Eial Ghafir,YE23,YE2303,
subdistrict,YE230322,Eial Mansur,YE23,YE2303,
subdistrict,YE230321,Eial Siad,YE23,YE2303,
subdistrict,YE230325,Murhaba,YE23,YE2303,
subdistrict,YE230428,Alabna',YE23,YE2304,
subdistrict,YE230429,Alrrunuh,YE23,YE2304,
subdistrict,YE230427,Alshsharafuh,YE23,YE2304,
subdistrict,YE230424,Dhaa Murammir,YE23,YE2304,
subdistrict,YE230421,Eial Malk,YE23,YE2304,
subdistrict,YE230425,Ghadran,YE23,YE2304,
subdistrict,YE230426,Rajjam,YE23,YE2304,
subdistrict,YE230422,Saewan,YE23,YE2304,
subdistrict,YE230423,Sarf,YE23,YE2304,
subdistrict,YE230531,Alfarawat,YE23,YE2305,
subdistrict,YE230521,Alkhms Aleadnaa,YE23,YE2305,
subdistrict,YE230522,Alkhms Alkhamis,YE23,YE2305,
subdistrict,YE230529,Alrrubue Algharbaa,YE23,YE2305,
subdistrict,YE230530,Alrrubue Alshsharqaa,YE23,YE2305,
subdistrict,YE230527,Einaqih,YE23,YE2305,
subdistrict,YE230525,Khms Alwadi Al'Awsat,YE23,YE2305,
subdistrict,YE230524,Khms Wa'Adda Jinh,YE23,YE2305,
subdistrict,YE230533,Qae Alhibab,YE23,YE2305,
subdistrict,YE230526,Sarfah Wadajjah,YE23,YE2305,
subdistrict,YE230523,Wa'adda Habib,YE23,YE2305,
subdistrict,YE230528,Wadi Al'Ahbar,YE23,YE2305,
subdistrict,YE230621,Rubue Aleabs,YE23,YE2306,
subdistrict,YE230624,Rubue 'Awlad Hasan,YE23,YE2306,
subdistrict,YE230622,Waealan,YE23,YE2306,
